Category,subcategory,sublink,datalink
Politics,Barack Obama,http://www.snopes.com/politics/obama/obama.asp,http://www.snopes.com/politics/obama/allison.asp
Politics,Barack Obama,http://www.snopes.com/politics/obama/obama.asp,http://www.snopes.com/politics/obama/postamerican.asp
Politics,Barack Obama,http://www.snopes.com/politics/obama/obama.asp,http://www.snopes.com/politics/obama/secretservice.asp
Politics,Barack Obama,http://www.snopes.com/politics/obama/obama.asp,http://www.snopes.com/politics/obama/israel.asp
Politics,Barack Obama,http://www.snopes.com/politics/obama/obama.asp,http://www.snopes.com/politics/obama/roomservice.asp
Politics,Barack Obama,http://www.snopes.com/politics/obama/obama.asp,http://www.snopes.com/politics/obama/muslimfaith.asp
Politics,Barack Obama,http://www.snopes.com/politics/obama/obama.asp,http://www.snopes.com/politics/obama/security.asp
Politics,Barack Obama,http://www.snopes.com/politics/obama/obama.asp,http://www.snopes.com/politics/obama/michigan.asp
Politics,Barack Obama,http://www.snopes.com/politics/obama/obama.asp,http://www.snopes.com/politics/obama/nostradamus.asp
Politics,Barack Obama,http://www.snopes.com/politics/obama/obama.asp,http://www.snopes.com/politics/obama/lottery.asp
Politics,Barack Obama,http://www.snopes.com/politics/obama/obama.asp,http://www.snopes.com/politics/obama/palestinians.asp
Politics,Barack Obama,http://www.snopes.com/politics/obama/obama.asp,http://www.snopes.com/politics/obama/tigerwoods.asp
Politics,Barack Obama,http://www.snopes.com/politics/obama/obama.asp,http://www.snopes.com/politics/obama/bookdisplay.asp
Politics,Barack Obama,http://www.snopes.com/politics/obama/obama.asp,http://www.snopes.com/politics/obama/airforceone.asp
Politics,Barack Obama,http://www.snopes.com/politics/obama/obama.asp,http://www.snopes.com/politics/obama/panetta.asp
Politics,Barack Obama,http://www.snopes.com/politics/obama/obama.asp,http://www.snopes.com/politics/obama/veteranshealth.asp
Politics,Barack Obama,http://www.snopes.com/politics/obama/obama.asp,http://www.snopes.com/politics/obama/pirates.asp
Politics,Barack Obama,http://www.snopes.com/politics/obama/obama.asp,http://www.snopes.com/politics/obama/give.asp
Politics,Barack Obama,http://www.snopes.com/politics/obama/obama.asp,http://www.snopes.com/politics/obama/drugpoll.asp
Politics,Barack Obama,http://www.snopes.com/politics/obama/obama.asp,http://www.snopes.com/politics/obama/pigsfly.asp
Politics,Barack Obama,http://www.snopes.com/politics/obama/obama.asp,http://www.snopes.com/politics/obama/birthers/occidental.asp
Politics,Barack Obama,http://www.snopes.com/politics/obama/obama.asp,http://www.snopes.com/politics/obama/sharia.asp
Politics,Barack Obama,http://www.snopes.com/politics/obama/obama.asp,http://www.snopes.com/politics/obama/physics.asp
Politics,Barack Obama,http://www.snopes.com/politics/obama/obama.asp,http://www.snopes.com/politics/obama/termlimits.asp
Politics,Barack Obama,http://www.snopes.com/politics/obama/obama.asp,http://www.snopes.com/politics/obama/passport.asp
Politics,Barack Obama,http://www.snopes.com/politics/obama/obama.asp,http://www.snopes.com/politics/obama/snubbed.asp
Politics,Barack Obama,http://www.snopes.com/politics/obama/obama.asp,http://www.snopes.com/politics/obama/parking.asp
Politics,Barack Obama,http://www.snopes.com/politics/obama/obama.asp,http://www.snopes.com/politics/obama/birthers/kenyacert.asp
Politics,Barack Obama,http://www.snopes.com/politics/obama/obama.asp,http://www.snopes.com/politics/obama/firstlady.asp
Politics,Barack Obama,http://www.snopes.com/politics/obama/obama.asp,http://www.snopes.com/politics/obama/montana.asp
Politics,Barack Obama,http://www.snopes.com/politics/obama/obama.asp,http://www.snopes.com/politics/obama/photos/panthers.asp
Politics,Barack Obama,http://www.snopes.com/politics/obama/obama.asp,http://www.snopes.com/politics/obama/photos/whball.asp
Politics,Barack Obama,http://www.snopes.com/politics/obama/obama.asp,http://www.snopes.com/politics/obama/birthers/ap.asp
Politics,Barack Obama,http://www.snopes.com/politics/obama/obama.asp,http://www.snopes.com/politics/obama/columbiathesis.asp
Politics,Barack Obama,http://www.snopes.com/politics/obama/obama.asp,http://www.snopes.com/politics/obama/foxnews.asp
Politics,Barack Obama,http://www.snopes.com/politics/obama/obama.asp,http://www.snopes.com/politics/obama/birthers/carter.asp
Politics,Barack Obama,http://www.snopes.com/politics/obama/obama.asp,http://www.snopes.com/politics/obama/photos/veteransday.asp
Politics,Barack Obama,http://www.snopes.com/politics/obama/obama.asp,http://www.snopes.com/politics/obama/photos/lefthand.asp
Politics,Barack Obama,http://www.snopes.com/politics/obama/obama.asp,http://www.snopes.com/politics/obama/photos/crashers.asp
Politics,Barack Obama,http://www.snopes.com/politics/obama/obama.asp,http://www.snopes.com/politics/obama/photos/prayerday.asp
Politics,Barack Obama,http://www.snopes.com/politics/obama/obama.asp,http://www.snopes.com/politics/obama/trifecta.asp
Politics,Barack Obama,http://www.snopes.com/politics/obama/obama.asp,http://www.snopes.com/politics/obama/photos/desk.asp
Politics,Barack Obama,http://www.snopes.com/politics/obama/obama.asp,http://www.snopes.com/politics/obama/photos/6thgrade.asp
Politics,Barack Obama,http://www.snopes.com/politics/obama/obama.asp,http://www.snopes.com/politics/obama/columbia.asp
Politics,Barack Obama,http://www.snopes.com/politics/obama/obama.asp,http://www.snopes.com/politics/obama/photos/kenyasign.asp
Politics,Barack Obama,http://www.snopes.com/politics/obama/obama.asp,http://www.snopes.com/politics/obama/fishingban.asp
Politics,Barack Obama,http://www.snopes.com/politics/obama/obama.asp,http://www.snopes.com/politics/obama/oregonstate.asp
Politics,Barack Obama,http://www.snopes.com/politics/obama/obama.asp,http://www.snopes.com/politics/obama/eaglescouts.asp
Politics,Barack Obama,http://www.snopes.com/politics/obama/obama.asp,http://www.snopes.com/politics/obama/lawlicenses.asp
Politics,Barack Obama,http://www.snopes.com/politics/obama/obama.asp,http://www.snopes.com/politics/obama/prayerday.asp
Politics,Barack Obama,http://www.snopes.com/politics/obama/obama.asp,http://www.snopes.com/politics/obama/memorialday.asp
Politics,Barack Obama,http://www.snopes.com/politics/obama/obama.asp,http://www.snopes.com/politics/obama/photos/ovaloffice.asp
Politics,Barack Obama,http://www.snopes.com/politics/obama/obama.asp,http://www.snopes.com/politics/obama/bo.asp
Politics,Barack Obama,http://www.snopes.com/politics/obama/obama.asp,http://www.snopes.com/politics/obama/service.asp
Politics,Barack Obama,http://www.snopes.com/politics/obama/obama.asp,http://www.snopes.com/politics/obama/birthers/kagan.asp
Politics,Barack Obama,http://www.snopes.com/politics/obama/obama.asp,http://www.snopes.com/politics/obama/photos/derrieres.asp
Politics,Barack Obama,http://www.snopes.com/politics/obama/obama.asp,http://www.snopes.com/politics/obama/india.asp
Politics,Barack Obama,http://www.snopes.com/politics/obama/obama.asp,http://www.snopes.com/politics/obama/birthers/notborn.asp
Politics,Barack Obama,http://www.snopes.com/politics/obama/obama.asp,http://www.snopes.com/politics/obama/ramadan.asp
Politics,Barack Obama,http://www.snopes.com/politics/obama/obama.asp,http://www.snopes.com/politics/obama/weddingsnub.asp
Politics,Barack Obama,http://www.snopes.com/politics/obama/obama.asp,http://www.snopes.com/politics/obama/pregnant.asp
Politics,Barack Obama,http://www.snopes.com/politics/obama/obama.asp,http://www.snopes.com/politics/obama/pigford.asp
Politics,Barack Obama,http://www.snopes.com/politics/obama/obama.asp,http://www.snopes.com/politics/obama/birthers/ssn.asp
Politics,Barack Obama,http://www.snopes.com/politics/obama/obama.asp,http://www.snopes.com/politics/obama/debtlimit.asp
Politics,Barack Obama,http://www.snopes.com/politics/obama/obama.asp,http://www.snopes.com/politics/obama/whraises.asp
Politics,Barack Obama,http://www.snopes.com/politics/obama/obama.asp,http://www.snopes.com/politics/obama/bus.asp
Politics,Barack Obama,http://www.snopes.com/politics/obama/obama.asp,http://www.snopes.com/politics/obama/photos/kickdoor.asp
Politics,Barack Obama,http://www.snopes.com/politics/obama/obama.asp,http://www.snopes.com/politics/obama/photos/bowling.asp
Politics,Barack Obama,http://www.snopes.com/politics/obama/obama.asp,http://www.snopes.com/politics/obama/birthers/georgia.asp
Politics,Barack Obama,http://www.snopes.com/politics/obama/obama.asp,http://www.snopes.com/politics/obama/birthers/studentid.asp
Politics,Barack Obama,http://www.snopes.com/politics/obama/obama.asp,http://www.snopes.com/politics/obama/aafo.asp
Politics,Barack Obama,http://www.snopes.com/politics/obama/obama.asp,http://www.snopes.com/politics/obama/photos/flag.asp
Politics,Barack Obama,http://www.snopes.com/politics/obama/obama.asp,http://www.snopes.com/politics/obama/photos/dont2012.asp
Politics,Barack Obama,http://www.snopes.com/politics/obama/obama.asp,http://www.snopes.com/politics/obama/quotes/wisconsin.asp
Politics,Barack Obama,http://www.snopes.com/politics/obama/obama.asp,http://www.snopes.com/politics/obama/ndrp.asp
Politics,Barack Obama,http://www.snopes.com/politics/obama/obama.asp,http://www.snopes.com/politics/obama/maliamexico.asp
Politics,Barack Obama,http://www.snopes.com/politics/obama/obama.asp,http://www.snopes.com/politics/obama/birthers/ineligible.asp
Politics,Barack Obama,http://www.snopes.com/politics/obama/obama.asp,http://www.snopes.com/politics/obama/forflag.asp
Politics,Barack Obama,http://www.snopes.com/politics/obama/obama.asp,http://www.snopes.com/politics/obama/quotes/ownwords.asp
Politics,Barack Obama,http://www.snopes.com/politics/obama/obama.asp,http://www.snopes.com/politics/obama/birthers/booklet.asp
Politics,Barack Obama,http://www.snopes.com/politics/obama/obama.asp,http://www.snopes.com/politics/obama/photos/kidschoice.asp
Politics,Barack Obama,http://www.snopes.com/politics/obama/obama.asp,http://www.snopes.com/politics/obama/flagpin.asp
Politics,Barack Obama,http://www.snopes.com/politics/obama/obama.asp,http://www.snopes.com/politics/obama/stanley.asp
Politics,Barack Obama,http://www.snopes.com/politics/obama/obama.asp,http://www.snopes.com/politics/obama/registry.asp
Politics,Barack Obama,http://www.snopes.com/politics/obama/obama.asp,http://www.snopes.com/politics/obama/dday.asp
Politics,Barack Obama,http://www.snopes.com/politics/obama/obama.asp,http://www.snopes.com/politics/obama/photos/olympics.asp
Politics,Barack Obama,http://www.snopes.com/politics/obama/obama.asp,http://www.snopes.com/politics/obama/executiveorders.asp
Politics,Barack Obama,http://www.snopes.com/politics/obama/obama.asp,http://www.snopes.com/politics/obama/foxvideo.asp
Politics,Barack Obama,http://www.snopes.com/politics/obama/obama.asp,http://www.snopes.com/politics/obama/photos/campaignflag.asp
Politics,Barack Obama,http://www.snopes.com/politics/obama/obama.asp,http://www.snopes.com/politics/obama/photos/cellsalute.asp
Politics,Barack Obama,http://www.snopes.com/politics/obama/obama.asp,http://www.snopes.com/politics/obama/weddingring.asp
Politics,Barack Obama,http://www.snopes.com/politics/obama/obama.asp,http://www.snopes.com/politics/obama/networth.asp
Politics,Barack Obama,http://www.snopes.com/politics/obama/obama.asp,http://www.snopes.com/politics/obama/sltribune.asp
Politics,Barack Obama,http://www.snopes.com/politics/obama/obama.asp,http://www.snopes.com/politics/obama/divorce.asp
Politics,Barack Obama,http://www.snopes.com/politics/obama/obama.asp,http://www.snopes.com/politics/obama/photos/earpiece.asp
Politics,Barack Obama,http://www.snopes.com/politics/obama/obama.asp,http://www.snopes.com/politics/obama/indicted.asp
Politics,Barack Obama,http://www.snopes.com/politics/obama/obama.asp,http://www.snopes.com/politics/obama/impeachment.asp
Politics,Barack Obama,http://www.snopes.com/politics/obama/obama.asp,http://www.snopes.com/politics/obama/amberlyon.asp
Politics,Barack Obama,http://www.snopes.com/politics/obama/obama.asp,http://www.snopes.com/politics/obama/taster.asp
Politics,Barack Obama,http://www.snopes.com/politics/obama/obama.asp,http://www.snopes.com/politics/obama/photos/kissing.asp
Politics,Barack Obama,http://www.snopes.com/politics/obama/obama.asp,http://www.snopes.com/politics/obama/thatcherfuneral.asp
Politics,Barack Obama,http://www.snopes.com/politics/obama/obama.asp,http://www.snopes.com/politics/obama/photos/koreanwar.asp
Politics,Barack Obama,http://www.snopes.com/politics/obama/obama.asp,http://www.snopes.com/politics/obama/whitley.asp
Politics,Barack Obama,http://www.snopes.com/politics/obama/obama.asp,http://www.snopes.com/politics/obama/impeachmentbegins.asp
Politics,Barack Obama,http://www.snopes.com/politics/obama/obama.asp,http://www.snopes.com/politics/obama/photos/redflag.asp
Politics,Barack Obama,http://www.snopes.com/politics/obama/obama.asp,http://www.snopes.com/politics/obama/photos/veteransday2011.asp
Politics,Barack Obama,http://www.snopes.com/politics/obama/obama.asp,http://www.snopes.com/politics/obama/quotes/naturalization.asp
Politics,Barack Obama,http://www.snopes.com/politics/obama/obama.asp,http://www.snopes.com/politics/obama/kennedycenter.asp
Politics,Barack Obama,http://www.snopes.com/politics/obama/obama.asp,http://www.snopes.com/politics/obama/icebucket.asp
Politics,Barack Obama,http://www.snopes.com/politics/obama/obama.asp,http://www.snopes.com/politics/obama/mcdonalds.asp
Politics,Barack Obama,http://www.snopes.com/politics/obama/obama.asp,http://www.snopes.com/politics/obama/stjude.asp
Politics,Barack Obama,http://www.snopes.com/politics/obama/obama.asp,http://www.snopes.com/politics/obama/quotes/obamaworldorder.asp
Politics,Barack Obama,http://www.snopes.com/politics/obama/obama.asp,http://www.snopes.com/politics/obama/quotes/islambrush.asp
Politics,Barack Obama,http://www.snopes.com/politics/obama/obama.asp,http://www.snopes.com/politics/obama/sahm.asp
Politics,Barack Obama,http://www.snopes.com/politics/obama/obama.asp,http://www.snopes.com/politics/obama/gagorder.asp
Politics,Barack Obama,http://www.snopes.com/politics/obama/obama.asp,http://www.snopes.com/politics/obama/friedchicken.asp
Politics,Barack Obama,http://www.snopes.com/politics/obama/obama.asp,http://www.snopes.com/politics/obama/ferguson.asp
Politics,Barack Obama,http://www.snopes.com/politics/obama/obama.asp,http://www.snopes.com/politics/obama/birthers/lynch.asp
Politics,Barack Obama,http://www.snopes.com/politics/obama/obama.asp,http://www.snopes.com/politics/obama/fatimanoor.asp
Politics,Barack Obama,http://www.snopes.com/politics/obama/obama.asp,http://www.snopes.com/politics/obama/obamafuture.asp
Politics,Barack Obama,http://www.snopes.com/politics/obama/obama.asp,http://www.snopes.com/politics/obama/erler.asp
Politics,Barack Obama,http://www.snopes.com/politics/obama/obama.asp,http://www.snopes.com/politics/obama/muslimgovernment.asp
Politics,Barack Obama,http://www.snopes.com/politics/obama/obama.asp,http://www.snopes.com/politics/obama/obamahandsign.asp
Politics,Barack Obama,http://www.snopes.com/politics/obama/obama.asp,http://www.snopes.com/politics/obama/jetthreat.asp
Politics,Barack Obama,http://www.snopes.com/politics/obama/obama.asp,http://www.snopes.com/politics/obama/fabric.asp
Politics,Barack Obama,http://www.snopes.com/politics/obama/obama.asp,http://www.snopes.com/politics/obama/mandatory.asp
Politics,Barack Obama,http://www.snopes.com/politics/obama/obama.asp,http://www.snopes.com/politics/obama/weighed.asp
Politics,Barack Obama,http://www.snopes.com/politics/obama/obama.asp,http://www.snopes.com/politics/obama/muslimreaction.asp
Politics,Barack Obama,http://www.snopes.com/politics/obama/obama.asp,http://www.snopes.com/politics/obama/photos/correspondent.asp
Politics,Barack Obama,http://www.snopes.com/politics/obama/obama.asp,http://www.snopes.com/politics/obama/nucleardeal.asp
Politics,Barack Obama,http://www.snopes.com/politics/obama/obama.asp,http://www.snopes.com/politics/obama/crowleyshirt.asp
Politics,Barack Obama,http://www.snopes.com/politics/obama/obama.asp,http://www.snopes.com/politics/obama/behavioral.asp
Politics,Barack Obama,http://www.snopes.com/politics/obama/obama.asp,http://www.snopes.com/politics/obama/shalabi.asp
Politics,Business,http://www.snopes.com/politics/business/business.asp,http://www.snopes.com/politics/business/costco.asp
Politics,Business,http://www.snopes.com/politics/business/business.asp,http://www.snopes.com/politics/business/curves.asp
Politics,Business,http://www.snopes.com/politics/business/business.asp,http://www.snopes.com/politics/business/dominos.asp
Politics,Business,http://www.snopes.com/politics/business/business.asp,http://www.snopes.com/politics/business/check21.asp
Politics,Business,http://www.snopes.com/politics/business/business.asp,http://www.snopes.com/politics/business/mcdbeef.asp
Politics,Business,http://www.snopes.com/politics/business/business.asp,http://www.snopes.com/politics/business/nikegoat.asp
Politics,Business,http://www.snopes.com/politics/business/business.asp,http://www.snopes.com/politics/business/nikebomb.asp
Politics,Business,http://www.snopes.com/politics/business/business.asp,http://www.snopes.com/politics/business/mondex.asp
Politics,Business,http://www.snopes.com/politics/business/business.asp,http://www.snopes.com/politics/business/subwayad.asp
Politics,Business,http://www.snopes.com/politics/business/business.asp,http://www.snopes.com/politics/business/flushot.asp
Politics,Business,http://www.snopes.com/politics/business/business.asp,http://www.snopes.com/politics/business/cell411.asp
Politics,Business,http://www.snopes.com/politics/business/business.asp,http://www.snopes.com/politics/business/telemarket.asp
Politics,Business,http://www.snopes.com/politics/business/business.asp,http://www.snopes.com/politics/business/matrix.asp
Politics,Business,http://www.snopes.com/politics/business/business.asp,http://www.snopes.com/politics/business/refrigerators.asp
Politics,Business,http://www.snopes.com/politics/business/business.asp,http://www.snopes.com/politics/business/target.asp
Politics,Business,http://www.snopes.com/politics/business/business.asp,http://www.snopes.com/politics/business/charities.asp
Politics,Business,http://www.snopes.com/politics/business/business.asp,http://www.snopes.com/politics/business/safedeposit.asp
Politics,Business,http://www.snopes.com/politics/business/business.asp,http://www.snopes.com/politics/business/jamiefoxx.asp
Politics,Business,http://www.snopes.com/politics/business/business.asp,http://www.snopes.com/politics/business/emailtax.asp
Politics,Business,http://www.snopes.com/politics/business/business.asp,http://www.snopes.com/politics/business/neutrality.asp
Politics,Business,http://www.snopes.com/politics/business/business.asp,http://www.snopes.com/politics/business/pascualama.asp
Politics,Business,http://www.snopes.com/politics/business/business.asp,http://www.snopes.com/politics/business/roadhouse.asp
Politics,Business,http://www.snopes.com/politics/business/business.asp,http://www.snopes.com/politics/business/gorehome.asp
Politics,Business,http://www.snopes.com/politics/business/business.asp,http://www.snopes.com/politics/business/hersheys.asp
Politics,Business,http://www.snopes.com/politics/business/business.asp,http://www.snopes.com/politics/business/amerocoin.asp
Politics,Business,http://www.snopes.com/politics/business/business.asp,http://www.snopes.com/politics/business/ameronote.asp
Politics,Business,http://www.snopes.com/politics/business/business.asp,http://www.snopes.com/politics/business/greenwood.asp
Politics,Business,http://www.snopes.com/politics/business/business.asp,http://www.snopes.com/politics/business/cassidy.asp
Politics,Business,http://www.snopes.com/politics/business/business.asp,http://www.snopes.com/politics/business/votedforchange.asp
Politics,Business,http://www.snopes.com/politics/business/business.asp,http://www.snopes.com/politics/business/bankruptcies.asp
Politics,Business,http://www.snopes.com/politics/business/business.asp,http://www.snopes.com/politics/business/restock.asp
Politics,Business,http://www.snopes.com/politics/business/business.asp,http://www.snopes.com/politics/business/storeclosings.asp
Politics,Business,http://www.snopes.com/politics/business/business.asp,http://www.snopes.com/politics/business/easescredit.asp
Politics,Business,http://www.snopes.com/politics/business/business.asp,http://www.snopes.com/politics/business/bankholiday.asp
Politics,Business,http://www.snopes.com/politics/business/business.asp,http://www.snopes.com/politics/business/barcodes.asp
Politics,Business,http://www.snopes.com/politics/business/business.asp,http://www.snopes.com/politics/business/bigwalmart.asp
Politics,Business,http://www.snopes.com/politics/business/business.asp,http://www.snopes.com/politics/business/layoff.asp
Politics,Business,http://www.snopes.com/politics/business/business.asp,http://www.snopes.com/politics/business/aig.asp
Politics,Business,http://www.snopes.com/politics/business/business.asp,http://www.snopes.com/politics/business/caribou.asp
Politics,Business,http://www.snopes.com/politics/business/business.asp,http://www.snopes.com/politics/business/domain.asp
Politics,Business,http://www.snopes.com/politics/business/business.asp,http://www.snopes.com/politics/business/organic.asp
Politics,Business,http://www.snopes.com/politics/business/business.asp,http://www.snopes.com/politics/business/fixeconomy.asp
Politics,Business,http://www.snopes.com/politics/business/business.asp,http://www.snopes.com/politics/business/servicerep.asp
Politics,Business,http://www.snopes.com/politics/business/business.asp,http://www.snopes.com/politics/business/newcurrency.asp
Politics,Business,http://www.snopes.com/politics/business/business.asp,http://www.snopes.com/politics/business/chrysler.asp
Politics,Business,http://www.snopes.com/politics/business/business.asp,http://www.snopes.com/politics/business/zara.asp
Politics,Business,http://www.snopes.com/politics/business/business.asp,http://www.snopes.com/politics/business/oprahtip.asp
Politics,Business,http://www.snopes.com/politics/business/business.asp,http://www.snopes.com/politics/business/captrade.asp
Politics,Business,http://www.snopes.com/politics/business/business.asp,http://www.snopes.com/politics/business/bofafdic.asp
Politics,Business,http://www.snopes.com/politics/business/business.asp,http://www.snopes.com/politics/business/rfid.asp
Politics,Business,http://www.snopes.com/politics/business/business.asp,http://www.snopes.com/politics/business/peterlewis.asp
Politics,Business,http://www.snopes.com/politics/business/business.asp,http://www.snopes.com/politics/business/studentloans.asp
Politics,Business,http://www.snopes.com/politics/business/business.asp,http://www.snopes.com/politics/business/checkcan.asp
Politics,Business,http://www.snopes.com/politics/business/business.asp,http://www.snopes.com/politics/business/macysdiscount.asp
Politics,Business,http://www.snopes.com/politics/business/business.asp,http://www.snopes.com/politics/business/directv.asp
Politics,Business,http://www.snopes.com/politics/business/business.asp,http://www.snopes.com/politics/business/ge.asp
Politics,Business,http://www.snopes.com/politics/business/business.asp,http://www.snopes.com/politics/business/zuccotti.asp
Politics,Business,http://www.snopes.com/politics/business/business.asp,http://www.snopes.com/politics/business/valuedemployees.asp
Politics,Business,http://www.snopes.com/politics/business/business.asp,http://www.snopes.com/politics/business/tonopahsolar.asp
Politics,Business,http://www.snopes.com/politics/business/business.asp,http://www.snopes.com/politics/business/chevyvolt.asp
Politics,Business,http://www.snopes.com/politics/business/business.asp,http://www.snopes.com/politics/business/monsanto.asp
Politics,Business,http://www.snopes.com/politics/business/business.asp,http://www.snopes.com/politics/business/waters.asp
Politics,Business,http://www.snopes.com/politics/business/business.asp,http://www.snopes.com/politics/business/hayne.asp
Politics,Business,http://www.snopes.com/politics/business/business.asp,http://www.snopes.com/politics/business/snapple.asp
Politics,Business,http://www.snopes.com/politics/business/business.asp,http://www.snopes.com/politics/business/passat.asp
Politics,Business,http://www.snopes.com/politics/business/business.asp,http://www.snopes.com/politics/business/doormat.asp
Politics,Business,http://www.snopes.com/politics/business/business.asp,http://www.snopes.com/politics/business/homedepot.asp
Politics,Business,http://www.snopes.com/politics/business/business.asp,http://www.snopes.com/politics/business/olympicuniforms.asp
Politics,Business,http://www.snopes.com/politics/business/business.asp,http://www.snopes.com/politics/business/gmsales.asp
Politics,Business,http://www.snopes.com/politics/business/business.asp,http://www.snopes.com/politics/business/foxcanada.asp
Politics,Business,http://www.snopes.com/politics/business/business.asp,http://www.snopes.com/politics/business/lockheed.asp
Politics,Business,http://www.snopes.com/politics/business/business.asp,http://www.snopes.com/politics/business/sandyunion.asp
Politics,Business,http://www.snopes.com/politics/business/business.asp,http://www.snopes.com/politics/business/hostess.asp
Politics,Business,http://www.snopes.com/politics/business/business.asp,http://www.snopes.com/politics/business/costcoceo.asp
Politics,Business,http://www.snopes.com/politics/business/business.asp,http://www.snopes.com/politics/business/creditcard.asp
Politics,Business,http://www.snopes.com/politics/business/business.asp,http://www.snopes.com/politics/business/shortsale.asp
Politics,Business,http://www.snopes.com/politics/business/business.asp,http://www.snopes.com/politics/business/dkny.asp
Politics,Business,http://www.snopes.com/politics/business/business.asp,http://www.snopes.com/politics/business/aspartamemilk.asp
Politics,Business,http://www.snopes.com/politics/business/business.asp,http://www.snopes.com/politics/business/mpa.asp
Politics,Business,http://www.snopes.com/politics/business/business.asp,http://www.snopes.com/politics/business/blum.asp
Politics,Business,http://www.snopes.com/politics/business/business.asp,http://www.snopes.com/politics/business/johnson.asp
Politics,Business,http://www.snopes.com/politics/business/business.asp,http://www.snopes.com/politics/business/abercrombie.asp
Politics,Business,http://www.snopes.com/politics/business/business.asp,http://www.snopes.com/politics/business/forever21.asp
Politics,Business,http://www.snopes.com/politics/business/business.asp,http://www.snopes.com/politics/business/worldfood.asp
Politics,Business,http://www.snopes.com/politics/business/business.asp,http://www.snopes.com/politics/business/redlobster.asp
Politics,Business,http://www.snopes.com/politics/business/business.asp,http://www.snopes.com/politics/business/bigstoreprices.asp
Politics,Business,http://www.snopes.com/politics/business/business.asp,http://www.snopes.com/politics/business/seahawks.asp
Politics,Business,http://www.snopes.com/politics/business/business.asp,http://www.snopes.com/politics/business/targetcredit.asp
Politics,Business,http://www.snopes.com/politics/business/business.asp,http://www.snopes.com/politics/business/candycrush.asp
Politics,Business,http://www.snopes.com/politics/business/business.asp,http://www.snopes.com/politics/business/samwalton.asp
Politics,Business,http://www.snopes.com/politics/business/business.asp,http://www.snopes.com/politics/business/kfc.asp
Politics,Business,http://www.snopes.com/politics/business/business.asp,http://www.snopes.com/politics/business/dsouza.asp
Politics,Business,http://www.snopes.com/politics/business/business.asp,http://www.snopes.com/politics/business/ediblearrangements.asp
Politics,Business,http://www.snopes.com/politics/business/business.asp,http://www.snopes.com/politics/business/als.asp
Politics,Business,http://www.snopes.com/politics/business/business.asp,http://www.snopes.com/politics/business/foxlies.asp
Politics,Business,http://www.snopes.com/politics/business/business.asp,http://www.snopes.com/politics/business/comcast.asp
Politics,Business,http://www.snopes.com/politics/business/business.asp,http://www.snopes.com/politics/business/frackingforacure.asp
Politics,Business,http://www.snopes.com/politics/business/business.asp,http://www.snopes.com/politics/business/fascistfashion.asp
Politics,Business,http://www.snopes.com/politics/business/business.asp,http://www.snopes.com/politics/business/komen.asp
Politics,Business,http://www.snopes.com/politics/business/business.asp,http://www.snopes.com/politics/business/floridaflag.asp
Politics,Business,http://www.snopes.com/politics/business/business.asp,http://www.snopes.com/politics/business/starbucksmonsanto.asp
Politics,Business,http://www.snopes.com/politics/business/business.asp,http://www.snopes.com/politics/business/bathbodyworks.asp
Politics,Business,http://www.snopes.com/politics/business/business.asp,http://www.snopes.com/politics/business/monster666.asp
Politics,Business,http://www.snopes.com/politics/business/business.asp,http://www.snopes.com/politics/business/blackthursday.asp
Politics,Business,http://www.snopes.com/politics/business/business.asp,http://www.snopes.com/politics/business/walmartcaskets.asp
Politics,Business,http://www.snopes.com/politics/business/business.asp,http://www.snopes.com/politics/business/clydesdales.asp
Politics,Business,http://www.snopes.com/politics/business/business.asp,http://www.snopes.com/politics/business/wilsontimes.asp
Politics,Business,http://www.snopes.com/politics/business/business.asp,http://www.snopes.com/politics/business/walmartwilson.asp
Politics,Business,http://www.snopes.com/politics/business/business.asp,http://www.snopes.com/politics/business/kochnpr.asp
Politics,Business,http://www.snopes.com/politics/business/business.asp,http://www.snopes.com/politics/business/apacheland.asp
Politics,Business,http://www.snopes.com/politics/business/business.asp,http://www.snopes.com/politics/business/walmarttoys.asp
Politics,Business,http://www.snopes.com/politics/business/business.asp,http://www.snopes.com/politics/business/chipotlenypd.asp
Politics,Business,http://www.snopes.com/politics/business/business.asp,http://www.snopes.com/politics/business/walmartsharpton.asp
Politics,Business,http://www.snopes.com/politics/business/business.asp,http://www.snopes.com/politics/business/yumbo.asp
Politics,Business,http://www.snopes.com/politics/business/business.asp,http://www.snopes.com/politics/business/chipotlepork.asp
Politics,Business,http://www.snopes.com/politics/business/business.asp,http://www.snopes.com/politics/business/sorosferguson.asp
Politics,Business,http://www.snopes.com/politics/business/business.asp,http://www.snopes.com/politics/business/buffalowildwings.asp
Politics,Business,http://www.snopes.com/politics/business/business.asp,http://www.snopes.com/politics/business/benandjerrys.asp
Politics,Business,http://www.snopes.com/politics/business/business.asp,http://www.snopes.com/politics/business/mcpizza.asp
Politics,Business,http://www.snopes.com/politics/business/business.asp,http://www.snopes.com/politics/business/wenhair.asp
Politics,Business,http://www.snopes.com/politics/business/business.asp,http://www.snopes.com/politics/business/50shades.asp
Politics,Business,http://www.snopes.com/politics/business/business.asp,http://www.snopes.com/politics/business/spiderman.asp
Politics,Business,http://www.snopes.com/politics/business/business.asp,http://www.snopes.com/politics/business/krispykreme.asp
Politics,Business,http://www.snopes.com/politics/business/business.asp,http://www.snopes.com/politics/business/targetsharia.asp
